template_name,template_language,template_path,resolved_template_path,tool,iac_type,return_code,duration_s,issue_count,issue_index,issue_id,issue_message,issue_level,issue_location,issue_json,issue_status,error
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,3,CKV_AZURE_18,Ensure that 'HTTP Version' is the latest if used to run the web app,,L2-L10,"{""id"": ""CKV_AZURE_18"", ""message"": ""Ensure that 'HTTP Version' is the latest if used to run the web app"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,4,CKV_AZURE_14,Ensure web app redirects all HTTP traffic to HTTPS in Azure App Service,,L2-L10,"{""id"": ""CKV_AZURE_14"", ""message"": ""Ensure web app redirects all HTTP traffic to HTTPS in Azure App Service"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,5,CKV_AZURE_16,Ensure that Register with Azure Active Directory is enabled on App Service,,L2-L10,"{""id"": ""CKV_AZURE_16"", ""message"": ""Ensure that Register with Azure Active Directory is enabled on App Service"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,6,CKV_AZURE_71,Ensure that Managed identity provider is enabled for web apps,,L2-L10,"{""id"": ""CKV_AZURE_71"", ""message"": ""Ensure that Managed identity provider is enabled for web apps"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,7,CKV_AZURE_212,Ensure App Service has a minimum number of instances for failover,,L2-L10,"{""id"": ""CKV_AZURE_212"", ""message"": ""Ensure App Service has a minimum number of instances for failover"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,8,CKV_AZURE_15,Ensure web app is using the latest version of TLS encryption,,L2-L10,"{""id"": ""CKV_AZURE_15"", ""message"": ""Ensure web app is using the latest version of TLS encryption"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,9,CKV_AZURE_222,Ensure that Azure Web App public network access is disabled,,L2-L10,"{""id"": ""CKV_AZURE_222"", ""message"": ""Ensure that Azure Web App public network access is disabled"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,10,CKV_AZURE_213,Ensure that App Service configures health check,,L2-L10,"{""id"": ""CKV_AZURE_213"", ""message"": ""Ensure that App Service configures health check"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,11,CKV_AZURE_153,Ensure web app redirects all HTTP traffic to HTTPS in Azure App Service Slot,,L2-L10,"{""id"": ""CKV_AZURE_153"", ""message"": ""Ensure web app redirects all HTTP traffic to HTTPS in Azure App Service Slot"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,12,CKV_AZURE_67,"Ensure that 'HTTP Version' is the latest, if used to run the Function app",,L2-L10,"{""id"": ""CKV_AZURE_67"", ""message"": ""Ensure that 'HTTP Version' is the latest, if used to run the Function app"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,13,CKV_AZURE_70,Ensure that Function apps is only accessible over HTTPS,,L2-L10,"{""id"": ""CKV_AZURE_70"", ""message"": ""Ensure that Function apps is only accessible over HTTPS"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,14,CKV_AZURE_225,Ensure the App Service Plan is zone redundant,,L12-L19,"{""id"": ""CKV_AZURE_225"", ""message"": ""Ensure the App Service Plan is zone redundant"", ""level"": null, ""location"": ""L12-L19""}",issue,
template_16211_sub.bicep,bicep,data/bicep_collected_templates_new\template_16211_sub.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16211_sub.bicep,checkov,bicep,0,5.003,0,,,,,,,no_issue,
template_16409_main.combined.bicep,bicep,data/bicep_collected_templates_new\template_16409_main.combined.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16409_main.combined.bicep,checkov,bicep,0,4.989,0,,,,,,,no_issue,
